,用户名,用户id,帖子
0,自在闲散耶,5602641486?,"
                    #国人买iPhone14Pro需工作22天#那一天的日均收入是？200多！我不配有，拖后腿了 ​                "
0,无憂Rasi,3947249925?,"
                    #苹果减产300万部新iPhone#尺寸太大厚度太厚，亮面边框，不知道从什么时候开始的亮面工艺不是很喜欢 ​                "
0,鍋盖頭司令,2099591797?,"
                    #国人买iPhone14Pro需工作22天#，这是以一部7999元的手机作为参考的，也就是说平均每天你要赚363元左右，才能22天买到一部iPhone14pro。想买的朋友可以看看我在#司令试物部# 做的视频，纯用户视角体验，看看是不是你需要的手机。L鍋盖頭司令的微博视频 ​​​                "
0,努力在搞机,5766501485?,"
                    #拯救购机困难症##多款降价iPhone现货被抢空# 【#苹果将用Siri取代HeySiri#触发语音助手】据消息，苹果公司正在开发一种更新的Siri体验，不再需要“Hey Siri”触发语来调用数字语音助手。“苹果公司正在进行一项举措，放弃“Hey触发短语”，这样，用户只需要说“Siri”—— 连同命令一起。虽然这可能看 ​  展开全文c                "
0,厂长是关同学,6084203417?,"
                    #iPhone14Pro收货需要等待更长时间#咋滴？开始有降价趋势了，就开始限量供货了？前几天14Pro和ProMax促销价都降低了300-500了，这怎么一转眼还要延长供货了？现在第三方平台销售大把的新机，这是不是也是传说中饥饿营销手法？#数码资讯##科技快讯# ​                "
0,我和科技那些事,5700379397?,"
                    平均工作收入？22天？咱现在GDP确实还行，人均工资也是有所提高，但是这个数字还不是咱的普遍现象，所以不知道他们测得那个平均工资到底是怎么测得。。。。。不过话说回来，我们还是挺期待所有地方的平均工资有这么高的！！！毕竟谁不想要20多天工资8000多呢？！#国人买iPhone14Pro需工作22天#  ​  展开全文c                "
0,遇见阿木木,5979741071?,"
                    还有谁不爱呢&#xe627;iPhone壁纸 ​                "
0,水月别有洞天,6274051092?,"
                    &#xe627;美杜莎女王#美杜莎女王# #斗破苍穹美杜莎女王# 之前在超话抽到了iPhone14pro，目前已经收到货了，特来返图，不知道说啥 就很棒的一次抽奖体验 也感谢@美杜莎女王主页   ​                "
0,快解开我的笑穴,3880082617?,"
                    #国人买iPhone14Pro需工作22天#这是认真的么？我工资这么高了么 ​                "
0,包纸玩机,3030737153?,"
                    #国人买iPhone14Pro需工作22天#你们22天能赚7999？就我穷是吧？啊？ ​                "
0,PAN呐胖,5890856005?,"
                    等了一个多月终于到手了#iphone14 pro max# ​                "
0,科基夫斯基,7550478438?,"
                    #国人买iPhone14Pro需工作22天# 工作22天，带上双休日不就是一个月吗啥工作能一个月全款买iPhone 14 Pro啊有这么好的工作请马上叫我去上班 ​                "
0,秀数码,2688556445?,"
                    #国人买iPhone14Pro需工作22天#正常上班不加班的话，一个月实际到岗是22天左右，一部128G的iPhone14 Pro售价7999元，也就是说工资一个月到手8K就可以了，税前应该不到1万，不吃不喝一个月工资买1台iPhone。但往往很多人工资拿不到那么高，得省吃俭用才能买一台。你愿意攒钱几个月买台iPhone吗？ ​                "
0,麦子俊i,2575008657?,"
                    性价比很不错的大牌的65w 2c头。18+45的组合，虽然喂不饱iPhone ，但是也还可以。可以适合iPhone +iPad 双用户。甚至iPhone + Macbook air m1 也问题不大。 ​                "
0,Fddjjsks,2138024367?,"
                    #国人买iPhone14Pro需工作22天#这有什么可比性吗？有的人不用一天就能买了，有的人两个月甚至更久才能赚到这些钱，看了看评论区就知道差距多大了，有人几天就能买了，人与人之间的差距太大了 ​                "
0,扛不过对你的喜欢,5626751238?,"
                    #国人买iPhone14Pro需工作22天#哎，这个tag怎么不带“平均需”了呀？我跟马斯克平均资产1 2 3秒就能买一台车，我跟姚明平均身高2m，小编跟蜉蝣平均寿命多少？ ​                "
0,喊我豆奶酱,2621055085?,"
                    #国人买iPhone14Pro需工作22天#虽然iPhone 14Pro卖的还算不错！但14系列总体销量难达预期，减产在所难免了#苹果减产300万部新iPhone# L喊我豆奶酱的微博视频 ​                "
0,爱丽丝RUN,1730094672?,"
                    三代iPhone我买的都是新配色，这是不是说明人真的很难破除喜新厌旧的魔咒呢？iPhone 12绿，iPhone 13 Pro蓝，iPhone 14 Pro紫。哪个最好看？我咋还是觉得绿色最好看呢？ ​                "
0,Chills牙牙,6560668913?,"
                    抽象壁纸 &#xe627;iPhone壁纸#手机壁纸# ​                "
0,UX_有思,6682497131?,"
                    #国人买iPhone14Pro需工作22天#我记得一个月法定工作日就22天 ​                "
0,白竹同学,1726061524?,"
                    iPhone 14中美之外全球涨价苹果辩称美元太强势不过中国手机产家还是很多的，竞争力大继续涨价，消费者就买其他的了 ​                "
0,搞机兔,3009055804?,"
                    #国人买iPhone14Pro需工作22天#22天？这是什么工作？ ​                "
0,萧逍,5694347510?,"
                    #国人买iPhone14Pro需工作22天#苹果现在卖的那么差吗？怎么这么多花式热搜啊？不至于吧？ ​                "
0,样样包包,7407878521?,"
                    iPhone14你相机的对焦速度是真的有点激怒到我了 ​                "
0,哆啦逐梦,6219358645?,"
                    #国人买iPhone14Pro需工作22天#一个月？一个月也就是22天工作日。。现在大家的工资都这么高了嘛？？？我又拖后腿了。。。我反正买不起。。 ​                "
0,拆台CT,6059492811?,"
                    #国人买iPhone14Pro需工作22天# “在中国大陆市场，一部128GB的iPhone 14 Pro售价是7999元，平均需要国人工作22天。”这个数据看着就有点扯淡，中国人的平均收入哪有这么高啊？据DT财经消息：2021年5月，国家统计局公布了当年的工资数据，包含津贴、加班费等各类型收入，包括税和各种金。202 ​  展开全文c                "
0,范炜,1029374230?,"
                    #国人买iPhone14Pro需工作22天# 售价7999元的iPhone14Pro，被统计国人需要工作平均22 天。这意味着如果是工作是双休的话，需要不吃不喝至少月薪8000才能买到。瑞士、美国和澳大利亚这三个国家所需时间分别为：4.6 天、5.7 天和 6.1 天，约为我们国家的四分之一。#苹果##热点聚焦#  ​  展开全文c                "
0,颜科技,1682149937?,"
                    #国人买iPhone14Pro需工作22天#对不起， 又给大家拖后腿了，22天8000块，我又被谁平均了？ ​                "
0,爵士浩南,1952652003?,"
                    #国人买iPhone14Pro需工作22天#一个月8K的收入不算高，不过买不买得起iPhone不重要，这个热搜也太苹果了，目前富士康缺人，iPhone减产，意味着iPhone14Pro要涨价了吗？蹭这个时间双十一再冲一波销量？ ​                "
0,阿圭罗的小媳妇儿,3172069801?,"
                    #国人买iPhone14Pro需工作22天#  笑死  我连14的边都摸不着  又是被平均的一天 ​                "
0,科技阿诚,7356053006?,"
                    #国人买iPhone14Pro需工作22天#对不起，我拖后腿了！顺便想问一下，还招人吗？我想去………#iPhone14Pro收货需要等待更长时间# 买iPhone14 ProMAX吧，我三天就收到了~ ​                "
0,华尔街见闻APP,1875034341?,"
                    【需求降温！苹果将新款iPhone 14产量削减300万部】iPhone 14系列销售遇冷，高端iPhone 14 Pro系列被视为苹果下一季度业绩的重要支撑。O需求降温！苹果将新款iPhone 14产量削减300万部 ​                "
0,Hello海洲,3810601439?,"
                    #苹果减产300万部新iPhone#看到官方发布减产的大部分是iphone 14和iphone 14plus机型，的确这两款手机有些鸡肋，买这两款跟买13没有什么区别！目前来看用户都会去购买Pro系列，Pro和Max因为换了灵动岛和4800万摄像头，还有A16，所以需求量高些。 LHello海洲的微博视频 ​                "
0,可可粉80,7417821972?,"
                    #国人买iPhone14Pro需工作22天#这种词条有什么意义？做给谁看？做给韩国人看吗中国人有不会信，美国人谁知道微博是什么东西 ​                "
0,云载酒,5033201368?,"
                    #国人买iPhone14Pro需工作22天#？？？什么破话题别逼我扇你 ​                "
0,康治超数码,2150505901?,"
                    #苹果减产300万部新iphone#由于用户需求降低，苹果减产300万部新iPhone ​                "
0,小帅Craft,1750226457?,"
                    我的iPhone 12 mini  起床19分钟亮屏掉电5%，大概是个什么水平？能有可以跟我一战的吗？ ​                "
0,村霸不游街,6675384006?,"
                    #国人买iPhone14Pro需工作22天#算上休息日一个月，手机用2年的话，用1/24的财富买手机不划算，再加上必须支配的钱，比如：房车水电网，保险吃饭穿住人情，也就是手机比重更大，可能要花财富的所有买一部手机，就算赚8k，也别被忽悠了。这是我听过刺激消费最坏的人了。 ​                "
